year,stock,price,count,return,action
2001,3045,25.09,28.0,0.0,buy
2001,2396,25.28,28.0,0.0,buy
2001,2411,16.67,42.0,0.0,buy
2001,2454,126.8,5.0,0.0,buy
2001,2707,37.14,19.0,0.0,buy
2001,2343,24.9,28.0,0.0,buy
2001,1303,12.09,58.0,0.0,buy
2001,5304,98.72,7.0,0.0,buy
2001,2908,11.78,60.0,0.0,buy
2001,2105,7.68,92.0,0.0,buy
2002,2350,6.34,111.0,0.0,buy
2002,2363,45.02,15.0,0.0,buy
2002,5478,43.67,16.0,0.0,buy
2002,5304,98.48,7.0,0.9975688816855754,sell
2002,1504,7.32,96.0,0.0,buy
2002,2458,15.87,44.0,0.0,buy
2002,2312,10.29,68.0,0.0,buy
2002,1301,21.39,33.0,0.0,buy
2002,1726,28.54,24.0,0.0,buy
2002,2396,13.9,28.0,0.5498417721518987,sell
2002,1527,24.48,28.0,0.0,buy
2002,1722,11.88,59.0,0.0,buy
2002,2002,7.73,91.0,0.0,buy
2002,2207,18.57,38.0,0.0,buy
2002,1326,16.09,43.0,0.0,buy
2002,3045,19.38,36.0,0.0,buy
2002,2473,30.14,23.0,0.0,buy
2002,2908,14.41,60.0,1.2232597623089985,sell
2002,2394,35.43,19.0,0.0,buy
2002,1303,14.81,47.0,0.0,buy
2002,6116,10.35,68.0,0.0,buy
2002,4906,27.73,25.0,0.0,buy
2002,2105,14.93,92.0,1.9440104166666667,sell
2002,2317,31.46,22.0,0.0,buy
2002,2915,14.38,49.0,0.0,buy
2002,2707,50.19,19.0,1.351373182552504,sell
2002,2454,90.27,7.0,0.0,buy
2002,2329,18.77,37.0,0.0,buy
2002,2343,12.52,56.0,0.0,buy
2002,2354,12.33,57.0,0.0,buy
2002,2411,17.91,42.0,1.074385122975405,sell
2003,2317,43.06,22.0,1.3687221869040052,sell
2003,1520,33.34,20.0,0.0,buy
2003,1527,32.77,28.0,1.338643790849673,sell
2003,3222,68.53,10.0,0.0,buy
2003,2473,38.79,23.0,1.28699402786994,sell
2003,2485,20.95,33.0,0.0,buy
2003,1717,9.13,76.0,0.0,buy
2003,2454,143.37,4.0,0.0,buy
2003,2409,25.11,27.0,0.0,buy
2003,9933,16.57,42.0,0.0,buy
2003,1504,8.51,96.0,1.1625683060109289,sell
2003,1303,26.45,47.0,1.7859554355165426,sell
2003,2363,38.73,15.0,0.8602843180808528,sell
2003,2312,12.62,68.0,1.2264334305150633,sell
2003,9910,15.96,43.0,0.0,buy
2003,2394,43.02,16.0,0.0,buy
2003,1802,14.62,48.0,0.0,buy
2003,6239,20.71,33.0,0.0,buy
2003,2207,26.89,38.0,1.4480344641895533,sell
