year,stock,price,count,return,action
2000,1301,17.7,35.0,0.0,buy
2000,2411,18.5,34.0,0.0,buy
2000,2501,5.8,108.0,0.0,buy
2000,1303,14.65,43.0,0.0,buy
2000,2357,145.92,4.0,0.0,buy
2000,2382,25.17,25.0,0.0,buy
2000,2317,29.94,21.0,0.0,buy
2000,2402,21.83,28.0,0.0,buy
2000,1234,10.03,63.0,0.0,buy
2000,9917,14.59,43.0,0.0,buy
2000,2377,10.29,61.0,0.0,buy
2000,2002,6.53,96.0,0.0,buy
2001,3045,25.09,25.0,0.0,buy
2001,2396,25.28,24.0,0.0,buy
2001,2411,16.67,37.0,0.0,buy
2001,1729,63.87,9.0,0.0,buy
2001,2386,102.1,6.0,0.0,buy
2001,2454,126.8,4.0,0.0,buy
2001,2903,4.33,144.0,0.0,buy
2001,1303,12.09,51.0,0.0,buy
2001,5304,98.72,6.0,0.0,buy
2001,2317,35.61,17.0,0.0,buy
2001,2908,11.78,53.0,0.0,buy
2001,2376,48.89,12.0,0.0,buy
2001,2377,51.61,61.0,5.015549076773567,sell
2001,2475,26.35,23.0,0.0,buy
2001,2105,7.68,81.0,0.0,buy
2001,2501,7.01,108.0,1.2086206896551723,sell
2001,1440,2.87,219.0,0.0,buy
2001,1301,13.85,35.0,0.7824858757062146,sell
2001,9917,18.26,43.0,1.251542152159013,sell
2001,2402,21.14,28.0,0.9683921209344939,sell
2002,2350,6.34,98.0,0.0,buy
2002,2376,26.54,12.0,0.5428512988341174,sell
2002,5478,43.67,14.0,0.0,buy
2002,5304,98.48,6.0,0.9975688816855754,sell
2002,1504,7.32,85.0,0.0,buy
2002,2448,31.4,19.0,0.0,buy
2002,2458,15.87,39.0,0.0,buy
2002,2312,10.29,60.0,0.0,buy
2002,1301,21.39,29.0,0.0,buy
2002,2903,5.05,144.0,1.1662817551963047,sell
2002,1726,28.54,21.0,0.0,buy
2002,2396,13.9,24.0,0.5498417721518988,sell
2002,3041,27.35,22.0,0.0,buy
2002,1527,24.48,25.0,0.0,buy
2002,1907,5.61,111.0,0.0,buy
2002,2002,7.73,80.0,0.0,buy
2002,1326,16.09,38.0,0.0,buy
2002,2403,14.79,42.0,0.0,buy
2002,3045,19.38,25.0,0.7724192905540056,sell
2002,2357,122.97,4.0,0.8427220394736843,sell
2002,2473,30.14,20.0,0.0,buy
2002,2908,14.41,53.0,1.2232597623089985,sell
2002,1303,14.81,42.0,0.0,buy
2002,2106,18.01,34.0,0.0,buy
2002,2382,26.34,23.0,0.0,buy
2002,2610,15.0,41.0,0.0,buy
2002,4906,27.73,22.0,0.0,buy
2002,2105,14.93,81.0,1.9440104166666667,sell
2002,2317,31.46,19.0,0.0,buy
2002,1440,5.12,219.0,1.78397212543554,sell
2002,2386,95.89,6.0,0.9391772771792363,sell
2002,1710,12.11,51.0,0.0,buy
2002,2501,6.34,99.0,0.0,buy
2002,2454,90.27,4.0,0.7119085173501577,sell
2002,2392,25.37,24.0,0.0,buy
2002,2329,18.77,33.0,0.0,buy
2002,2343,12.52,50.0,0.0,buy
2002,2475,9.33,23.0,0.3540796963946869,sell
2002,2354,12.33,50.0,0.0,buy
2002,2411,17.91,35.0,0.0,buy
2003,2106,15.85,34.0,0.8800666296501942,sell
2003,2317,43.06,19.0,1.3687221869040052,sell
2003,2371,8.6,71.0,0.0,buy
2003,2610,16.37,41.0,1.0913333333333335,sell
2003,1527,32.77,25.0,1.3386437908496733,sell
2003,3222,68.53,9.0,0.0,buy
2003,2473,38.79,20.0,1.2869940278699403,sell
2003,2485,20.95,29.0,0.0,buy
2003,1717,9.13,67.0,0.0,buy
2003,2454,143.37,4.0,0.0,buy
2003,6235,66.85,9.0,0.0,buy
2003,2409,25.11,24.0,0.0,buy
2003,5371,14.48,42.0,0.0,buy
2003,9933,16.57,37.0,0.0,buy
2003,1504,8.51,85.0,1.1625683060109289,sell
2003,1303,26.45,42.0,1.7859554355165428,sell
2003,2312,12.62,60.0,1.226433430515063,sell
2003,1216,8.95,69.0,0.0,buy
2003,9910,15.96,38.0,0.0,buy
2003,2393,34.49,17.0,0.0,buy
2003,3045,22.12,28.0,0.0,buy
2003,9907,6.94,89.0,0.0,buy
2003,1907,8.95,111.0,1.5953654188948305,sell
2003,2382,43.97,14.0,0.0,buy
2003,2392,31.61,24.0,1.2459597950335042,sell
2003,1729,89.16,9.0,1.3959605448567403,sell
2003,2343,16.61,50.0,1.3266773162939298,sell
2003,1326,28.02,22.0,0.0,buy
2003,2357,174.29,3.0,0.0,buy
2003,2002,12.07,51.0,0.0,buy
2003,2448,47.4,19.0,1.5095541401273884,sell
2003,6153,24.32,25.0,0.0,buy
2003,2903,8.45,73.0,0.0,buy
2003,2350,8.85,98.0,1.3958990536277602,sell
2003,5478,53.78,11.0,0.0,buy
2003,1710,19.47,51.0,1.6077621800165152,sell
2003,2501,11.27,99.0,1.777602523659306,sell
2003,2458,22.36,39.0,1.408947700063012,sell
2003,2379,60.38,10.0,0.0,buy
2003,2411,28.88,35.0,1.6125069793411502,sell
2003,9915,28.62,21.0,0.0,buy
2003,3019,128.82,4.0,0.0,buy
2003,1301,28.58,21.0,0.0,buy
2003,2103,7.77,80.0,0.0,buy
2004,2354,34.2,50.0,2.7737226277372264,sell
2004,5371,17.01,42.0,1.1747237569060776,sell
2004,1301,30.65,20.0,0.0,buy
2004,9921,32.88,18.0,0.0,buy
2004,2606,24.8,24.0,0.0,buy
2004,9910,19.56,38.0,1.225563909774436,sell
2004,1216,11.11,69.0,1.241340782122905,sell
2004,9915,29.97,21.0,1.0471698113207548,sell
2004,2454,121.41,5.0,0.0,buy
2004,3026,22.79,27.0,0.0,buy
2004,2357,223.47,2.0,0.0,buy
2004,1716,21.82,28.0,0.0,buy
2004,2382,34.53,17.0,0.0,buy
2004,4906,40.61,22.0,1.4644789037143886,sell
2004,2409,31.54,19.0,0.0,buy
2004,3045,28.67,21.0,0.0,buy
2004,9933,13.12,37.0,0.7917923958961979,sell
2004,3009,29.52,20.0,0.0,buy
2004,1409,8.55,72.0,0.0,buy
2004,2393,21.6,17.0,0.6262684836184401,sell
2004,2002,17.55,51.0,1.4540182270091135,sell
2004,9907,7.35,89.0,1.0590778097982707,sell
2004,2379,43.22,10.0,0.7157999337528982,sell
2004,2451,42.94,14.0,0.0,buy
2004,1326,33.66,22.0,1.201284796573876,sell
2004,1717,10.17,67.0,1.1139101861993428,sell
2004,1451,21.34,29.0,0.0,buy
2004,3019,117.34,4.0,0.9108834031982612,sell
2004,2903,12.46,73.0,1.4745562130177519,sell
2004,2371,12.55,71.0,1.4593023255813955,sell
2004,6153,25.31,25.0,1.0407072368421053,sell
2004,2385,15.88,39.0,0.0,buy
2004,2103,7.84,80.0,1.0090090090090091,sell
2005,3041,34.87,22.0,1.2749542961608773,sell
2005,4904,30.79,19.0,0.0,buy
2005,2409,38.08,16.0,0.0,buy
2005,2342,14.5,42.0,0.0,buy
2005,6191,36.31,16.0,0.0,buy
2005,2454,250.95,5.0,2.0669631826043986,sell
2005,2201,30.81,19.0,0.0,buy
2005,2353,58.2,10.0,0.0,buy
2005,9915,30.04,20.0,0.0,buy
2005,2498,209.45,2.0,0.0,buy
2005,1722,33.12,18.0,0.0,buy
2005,2385,17.22,39.0,1.0843828715365238,sell
2005,2311,19.79,31.0,0.0,buy
2005,2446,63.93,9.0,0.0,buy
2005,2606,21.63,24.0,0.8721774193548386,sell
2005,2417,26.45,23.0,0.0,buy
2005,1301,33.0,18.0,0.0,buy
2005,9921,40.45,18.0,1.2302311435523114,sell
2005,3009,38.93,15.0,0.0,buy
2005,2002,14.73,41.0,0.0,buy
2005,1716,23.24,28.0,1.0650779101741519,sell
2005,3045,25.06,24.0,0.0,buy
2005,2323,11.75,52.0,0.0,buy
2005,2451,46.88,14.0,1.0917559385188638,sell
2005,2382,30.88,17.0,0.8942948161019404,sell
2005,2357,303.4,2.0,1.3576766456347606,sell
2005,1451,15.91,29.0,0.7455482661668228,sell
2005,1409,6.22,72.0,0.727485380116959,sell
2006,2103,17.41,34.0,0.0,buy
2006,1301,39.74,18.0,1.2042424242424243,sell
2006,3009,28.1,21.0,0.0,buy
2006,2382,42.97,14.0,0.0,buy
2006,2342,58.74,10.0,0.0,buy
2006,3041,49.47,12.0,0.0,buy
2006,2308,77.29,7.0,0.0,buy
2006,2614,9.65,63.0,0.0,buy
2006,2323,11.45,52.0,0.9744680851063829,sell
2006,3189,71.98,8.0,0.0,buy
2006,1717,30.71,19.0,0.0,buy
2006,2353,52.99,11.0,0.0,buy
2006,2354,251.75,2.0,0.0,buy
2006,6116,6.4,95.0,0.0,buy
2006,4904,33.27,18.0,0.0,buy
2006,2201,36.29,19.0,1.177864329763064,sell
2006,2002,24.17,41.0,1.6408689748811947,sell
2006,6182,57.42,10.0,0.0,buy
2006,5531,28.77,21.0,0.0,buy
2006,6191,35.99,16.0,0.9911870008262187,sell
2006,1722,56.22,18.0,1.6974637681159421,sell
2006,2311,24.33,25.0,0.0,buy
2006,5346,18.49,33.0,0.0,buy
2006,1229,13.62,44.0,0.0,buy
2006,2409,36.92,16.0,0.9695378151260505,sell
2006,3481,47.59,12.0,0.0,buy
2006,4906,49.04,12.0,0.0,buy
2006,3045,32.13,19.0,0.0,buy
2006,8072,103.59,5.0,0.0,buy
2006,2498,272.26,2.0,0.0,buy
2007,2353,53.87,11.0,0.0,buy
2007,2342,47.45,10.0,0.8077970718420157,sell
2007,2449,14.23,42.0,0.0,buy
2007,3311,96.56,6.0,0.0,buy
2007,2498,351.44,2.0,1.2908249467420847,sell
2007,6116,12.34,95.0,1.9281249999999999,sell
2007,2382,36.22,16.0,0.0,buy
2007,2311,25.8,23.0,0.0,buy
2007,1216,33.38,17.0,0.0,buy
2007,1440,11.68,51.0,0.0,buy
2007,5346,13.8,33.0,0.746349378042185,sell
2007,1402,33.8,17.0,0.0,buy
2007,3481,92.52,12.0,1.944105904601807,sell
2007,2303,17.61,34.0,0.0,buy
2007,6182,156.69,10.0,2.7288401253918493,sell
2007,3009,40.59,21.0,1.4444839857651246,sell
2007,2451,83.96,7.0,0.0,buy
2007,2325,46.16,13.0,0.0,buy
2007,2308,90.43,6.0,0.0,buy
2007,3189,87.24,8.0,1.2120033342595165,sell
2007,3044,98.62,6.0,0.0,buy
2007,3041,55.65,12.0,1.1249241964827168,sell
2007,1717,24.76,19.0,0.806252035167698,sell
2007,1210,27.82,21.0,0.0,buy
2007,4904,39.75,15.0,0.0,buy
2007,2324,28.3,21.0,0.0,buy
2007,8046,179.04,3.0,0.0,buy
2007,2103,33.79,34.0,1.940838598506605,sell
2007,2485,78.83,29.0,3.762768496420048,sell
2007,3045,44.02,13.0,0.0,buy
2007,1907,10.78,56.0,0.0,buy
2007,1313,15.26,39.0,0.0,buy
2007,2354,199.6,3.0,0.0,buy
2008,3702,12.4,47.0,0.0,buy
2008,4906,38.69,12.0,0.78894779771615,sell
2008,2449,7.12,42.0,0.500351370344343,sell
2008,1303,32.49,18.0,0.0,buy
2008,5371,15.09,39.0,0.0,buy
2008,2353,39.45,11.0,0.7323185446445147,sell
2008,1313,9.18,39.0,0.601572739187418,sell
2008,1440,6.21,51.0,0.5316780821917808,sell
2008,2498,266.0,2.0,0.0,buy
2008,1216,24.31,17.0,0.7282804074295984,sell
2008,3045,41.39,14.0,0.0,buy
2008,2409,23.76,24.0,0.0,buy
2008,2607,17.66,33.0,0.0,buy
2008,2311,10.34,23.0,0.4007751937984496,sell
2008,2454,201.29,2.0,0.0,buy
2008,2208,15.95,37.0,0.0,buy
2008,2357,157.83,3.0,0.0,buy
2008,2303,7.18,34.0,0.4077228847245883,sell
2008,1402,20.12,17.0,0.5952662721893492,sell
2008,2501,6.95,85.0,0.0,buy
2008,1907,6.65,56.0,0.616883116883117,sell
2008,1723,44.15,13.0,0.0,buy
2008,2451,56.1,7.0,0.6681753215817057,sell
2008,4904,32.58,15.0,0.819622641509434,sell
2008,1210,21.32,21.0,0.7663551401869159,sell
2008,2325,24.96,13.0,0.5407279029462739,sell
2008,2059,78.58,7.0,0.0,buy
2008,3231,20.22,29.0,0.0,buy
2008,2324,15.1,21.0,0.5335689045936395,sell
2008,6244,61.87,9.0,0.0,buy
2008,1301,37.31,15.0,0.0,buy
2008,1326,35.91,16.0,0.0,buy
2008,5478,82.54,11.0,1.5347712904425437,sell
2008,2603,15.45,38.0,0.0,buy
2008,8081,78.89,7.0,0.0,buy
2008,2354,67.14,3.0,0.336372745490982,sell
2008,2536,20.86,28.0,0.0,buy
2008,3044,29.99,6.0,0.3040965321435814,sell
2008,8046,61.26,3.0,0.3421581769436997,sell
2008,2352,6.5,91.0,0.0,buy
2008,2504,8.58,69.0,0.0,buy
2008,2323,5.17,115.0,0.0,buy
2008,2308,57.26,10.0,0.0,buy
