year,stock,price,count,return,action
2003,2337,9.99,94.0,0.0,buy
2003,1520,33.34,28.0,0.0,buy
2003,3012,15.27,61.0,0.0,buy
2003,2475,11.62,81.0,0.0,buy
2003,3051,115.03,8.0,0.0,buy
2003,5371,14.48,65.0,0.0,buy
2003,2327,13.93,67.0,0.0,buy
2003,9910,15.96,59.0,0.0,buy
2003,2394,43.02,21.0,0.0,buy
2003,1802,14.62,64.0,0.0,buy
2003,3045,22.12,42.0,0.0,buy
2003,6188,71.46,13.0,0.0,buy
2003,2301,25.53,37.0,0.0,buy
2003,2382,43.97,21.0,0.0,buy
2003,2347,19.24,49.0,0.0,buy
2003,6116,13.01,72.0,0.0,buy
2003,2323,24.71,38.0,0.0,buy
2003,2331,24.74,38.0,0.0,buy
2003,1451,19.95,47.0,0.0,buy
2003,2377,27.37,34.0,0.0,buy
2003,2357,174.29,5.0,0.0,buy
2003,2324,25.81,36.0,0.0,buy
2003,5478,53.78,17.0,0.0,buy
2003,3231,14.52,65.0,0.0,buy
2003,2449,18.64,50.0,0.0,buy
2004,2315,11.3,81.0,0.0,buy
2004,3231,8.83,65.0,0.6081267217630855,sell
2004,2327,10.51,67.0,0.7544867193108399,sell
2004,2331,18.05,38.0,0.7295877122069524,sell
2004,5371,17.01,65.0,1.1747237569060773,sell
2004,1605,13.06,70.0,0.0,buy
2004,2347,22.58,49.0,1.1735966735966736,sell
2004,2301,27.86,33.0,0.0,buy
2004,9910,19.56,59.0,1.225563909774436,sell
2004,2475,12.03,81.0,1.0352839931153184,sell
2004,1710,19.36,48.0,0.0,buy
2004,2454,121.41,7.0,0.0,buy
2004,1520,33.17,28.0,0.9949010197960407,sell
2004,1304,8.24,112.0,0.0,buy
2004,2547,22.44,41.0,0.0,buy
2004,2106,15.65,59.0,0.0,buy
2004,2343,10.75,86.0,0.0,buy
2004,2394,27.08,21.0,0.6294746629474662,sell
2004,2908,13.4,69.0,0.0,buy
2004,2615,18.98,49.0,0.0,buy
2004,3026,22.79,40.0,0.0,buy
2004,2357,223.47,5.0,1.2821733891789546,sell
2004,2323,16.4,56.0,0.0,buy
2004,1716,21.82,42.0,0.0,buy
2004,6116,10.5,88.0,0.0,buy
2004,2382,34.53,21.0,0.7853081646577211,sell
2004,2409,31.54,29.0,0.0,buy
2004,3045,28.67,42.0,1.296112115732369,sell
2004,3009,29.52,31.0,0.0,buy
2004,8069,16.54,56.0,0.0,buy
2004,2324,20.22,36.0,0.7834172801239829,sell
2004,1722,28.84,32.0,0.0,buy
2004,2377,14.64,34.0,0.5348922177566678,sell
2004,4904,29.63,31.0,0.0,buy
2004,1312,13.79,67.0,0.0,buy
2004,2618,24.06,38.0,0.0,buy
2004,2449,12.73,50.0,0.6829399141630901,sell
2004,2337,9.34,100.0,0.0,buy
2004,2451,42.94,21.0,0.0,buy
2004,1314,6.94,134.0,0.0,buy
2004,8017,10.61,88.0,0.0,buy
2004,3189,27.12,34.0,0.0,buy
2004,2474,31.24,29.0,0.0,buy
2004,1451,21.34,43.0,0.0,buy
2004,1802,18.71,64.0,1.2797537619699044,sell
2004,2206,10.38,90.0,0.0,buy
2004,2376,26.7,35.0,0.0,buy
2004,2371,12.55,74.0,0.0,buy
2004,2352,50.09,18.0,0.0,buy
2004,3049,16.78,55.0,0.0,buy
2005,4904,30.79,31.0,1.039149510631117,sell
2005,2409,38.08,29.0,1.2073557387444516,sell
2005,2371,9.2,74.0,0.7330677290836652,sell
2005,2454,250.95,7.0,2.066963182604398,sell
2005,2352,48.47,18.0,0.0,buy
2005,2418,30.21,30.0,0.0,buy
2005,2105,14.37,63.0,0.0,buy
2005,2201,30.81,29.0,0.0,buy
2005,2353,58.2,15.0,0.0,buy
2005,2498,209.45,4.0,0.0,buy
2005,1722,33.12,32.0,1.1484049930651872,sell
2005,6188,26.91,13.0,0.3765743073047859,sell
2005,1304,6.54,139.0,0.0,buy
2005,2311,19.79,45.0,0.0,buy
2005,2360,20.4,44.0,0.0,buy
2005,2206,10.12,90.0,0.9749518304431598,sell
2005,8069,11.82,56.0,0.7146311970979444,sell
2005,1605,9.86,92.0,0.0,buy
2005,2315,33.51,81.0,2.9654867256637165,sell
2005,1216,10.71,85.0,0.0,buy
2005,2374,20.0,45.0,0.0,buy
2005,3049,14.69,62.0,0.0,buy
2005,2301,40.25,33.0,1.4447236180904524,sell
2005,2327,12.91,70.0,0.0,buy
2005,2377,13.21,69.0,0.0,buy
2005,2417,26.45,34.0,0.0,buy
2005,2376,24.57,35.0,0.9202247191011237,sell
2005,2312,11.29,81.0,0.0,buy
2005,1504,7.47,122.0,0.0,buy
2005,9910,22.13,41.0,0.0,buy
2005,2908,17.89,69.0,1.3350746268656717,sell
2005,3009,38.93,31.0,1.3187669376693767,sell
2005,2313,18.27,50.0,0.0,buy
2005,2474,109.89,29.0,3.517605633802817,sell
2005,2615,13.98,49.0,0.7365648050579557,sell
2005,9933,9.42,97.0,0.0,buy
2005,1716,23.24,42.0,1.065077910174152,sell
2005,2323,11.75,56.0,0.7164634146341464,sell
2005,2451,46.88,21.0,1.0917559385188635,sell
2005,2382,30.88,29.0,0.0,buy
2005,2328,38.88,23.0,0.0,buy
2005,1451,15.91,43.0,0.7455482661668229,sell
2005,2393,56.48,16.0,0.0,buy
2005,2475,9.55,96.0,0.0,buy
2006,1314,9.18,134.0,1.3227665706051872,sell
2006,2449,21.23,42.0,0.0,buy
2006,2101,26.76,33.0,0.0,buy
2006,2382,42.97,29.0,1.3915155440414506,sell
2006,2441,28.6,31.0,0.0,buy
2006,2475,6.59,96.0,0.6900523560209424,sell
2006,9910,20.74,41.0,0.9371893357433349,sell
2006,1504,13.78,122.0,1.8447121820615797,sell
2006,8046,164.9,5.0,0.0,buy
2006,2332,36.34,24.0,0.0,buy
2006,2474,186.62,4.0,0.0,buy
2006,2337,10.68,100.0,1.1434689507494646,sell
2006,3189,71.98,34.0,2.6541297935103247,sell
2006,2344,12.98,69.0,0.0,buy
2006,2328,84.9,23.0,2.183641975308642,sell
2006,2393,72.6,12.0,0.0,buy
2006,2312,11.18,81.0,0.9902568644818424,sell
2006,9933,22.04,97.0,2.3397027600849256,sell
2006,2353,52.99,17.0,0.0,buy
2006,2105,17.58,63.0,1.2233820459290188,sell
2006,6116,6.4,88.0,0.6095238095238096,sell
2006,2618,22.51,40.0,0.0,buy
2006,2377,19.63,69.0,1.485995457986374,sell
2006,2201,36.29,29.0,1.177864329763064,sell
2006,1605,15.6,92.0,1.5821501014198784,sell
2006,2206,20.43,44.0,0.0,buy
2006,2352,26.64,18.0,0.5496183206106869,sell
2006,5531,28.77,31.0,0.0,buy
2006,2325,37.46,24.0,0.0,buy
2006,2363,36.12,25.0,0.0,buy
2006,2547,39.87,41.0,1.7767379679144382,sell
2006,2311,24.33,37.0,0.0,buy
2006,5346,18.49,49.0,0.0,buy
2006,1710,16.41,48.0,0.8476239669421488,sell
2006,1440,14.23,64.0,0.0,buy
2006,3481,47.59,19.0,0.0,buy
2006,2511,18.56,49.0,0.0,buy
2006,2327,14.02,70.0,1.085979860573199,sell
2006,6176,36.33,25.0,0.0,buy
2006,2107,20.89,43.0,0.0,buy
2006,1736,180.46,5.0,0.0,buy
2006,2315,30.93,29.0,0.0,buy
2006,1216,22.89,85.0,2.1372549019607843,sell
2006,2526,23.25,39.0,0.0,buy
2006,2014,16.86,54.0,0.0,buy
2006,3045,32.13,28.0,0.0,buy
2006,3702,11.83,77.0,0.0,buy
2006,2498,272.26,4.0,1.2998806397708285,sell
2007,2353,53.87,17.0,1.016606906963578,sell
2007,1304,16.35,139.0,2.5,sell
2007,2342,47.45,18.0,0.0,buy
2007,2449,14.23,62.0,0.0,buy
2007,3311,96.56,9.0,0.0,buy
2007,2323,11.3,78.0,0.0,buy
2007,1503,33.09,26.0,0.0,buy
2007,2382,36.22,24.0,0.0,buy
2007,2311,25.8,37.0,1.0604192355117141,sell
2007,3231,43.34,20.0,0.0,buy
2007,3702,27.97,77.0,2.3643279797125953,sell
2007,1440,11.68,75.0,0.0,buy
2007,5346,13.8,49.0,0.7463493780421852,sell
2007,1402,33.8,26.0,0.0,buy
2007,3481,92.52,19.0,1.944105904601807,sell
2007,6176,31.91,25.0,0.8783374621524911,sell
2007,2511,16.16,49.0,0.8706896551724139,sell
2007,2312,9.98,89.0,0.0,buy
2007,2395,58.2,15.0,0.0,buy
2007,2618,22.43,39.0,0.0,buy
2007,2325,46.16,24.0,1.2322477309129738,sell
2007,2379,100.95,8.0,0.0,buy
2007,5483,178.6,4.0,0.0,buy
2007,2308,90.43,9.0,0.0,buy
2007,2332,51.57,24.0,1.4190974133186571,sell
2007,2393,101.55,12.0,1.3987603305785123,sell
2007,3044,98.62,9.0,0.0,buy
2007,2388,42.99,20.0,0.0,buy
2007,2474,146.37,4.0,0.7843210802700675,sell
2007,3452,150.21,5.0,0.0,buy
2007,3227,206.24,4.0,0.0,buy
2007,2344,8.99,99.0,0.0,buy
2007,2617,47.2,18.0,0.0,buy
2007,1717,24.76,36.0,0.0,buy
2007,2441,30.81,31.0,1.0772727272727272,sell
2007,4904,39.75,22.0,0.0,buy
2007,2360,48.75,44.0,2.3897058823529416,sell
2007,2101,30.31,33.0,1.1326606875934229,sell
2007,2489,23.09,38.0,0.0,buy
2007,2324,28.3,31.0,0.0,buy
2007,8046,179.04,5.0,0.0,buy
2007,1101,38.42,23.0,0.0,buy
2007,2204,23.58,38.0,0.0,buy
2007,2485,78.83,11.0,0.0,buy
2007,2526,15.84,39.0,0.6812903225806451,sell
2007,3045,44.02,20.0,0.0,buy
2007,2374,40.32,45.0,2.016,sell
2007,2315,28.04,29.0,0.9065632072421597,sell
2007,2014,15.17,54.0,0.8997627520759194,sell
2007,2363,20.59,25.0,0.5700442967884829,sell
2007,1907,10.78,83.0,0.0,buy
2007,2612,73.84,12.0,0.0,buy
2007,2006,44.62,20.0,0.0,buy
2008,2606,33.15,25.0,0.0,buy
2008,1503,30.42,26.0,0.9193109700815956,sell
2008,2449,7.12,62.0,0.500351370344343,sell
2008,1440,6.21,75.0,0.5316780821917808,sell
2008,3376,66.13,13.0,0.0,buy
2008,3045,41.39,20.0,0.9402544298046341,sell
2008,2006,18.79,20.0,0.4211116091438816,sell
2008,2607,17.66,48.0,0.0,buy
2008,2454,201.29,4.0,0.0,buy
2008,2204,8.57,100.0,0.0,buy
2008,1101,24.4,23.0,0.6350858927641851,sell
2008,2612,43.28,12.0,0.5861321776814734,sell
2008,2106,11.72,59.0,0.7488817891373802,sell
2008,2485,32.99,11.0,0.4184954966383357,sell
2008,1402,20.12,26.0,0.5952662721893491,sell
2008,2376,10.44,82.0,0.0,buy
2008,1907,6.65,130.0,0.0,buy
2008,2395,42.04,20.0,0.0,buy
2008,2451,56.1,15.0,0.0,buy
2008,4904,32.58,22.0,0.819622641509434,sell
2008,1210,21.32,40.0,0.0,buy
2008,1785,32.19,26.0,0.0,buy
2008,2379,30.58,8.0,0.30292223873204555,sell
2008,2356,7.21,120.0,0.0,buy
2008,2618,12.46,69.0,0.0,buy
2008,2015,29.31,29.0,0.0,buy
2008,3231,20.22,20.0,0.4665436086755883,sell
2008,2324,15.1,31.0,0.5335689045936395,sell
2008,6244,61.87,14.0,0.0,buy
2008,1326,35.91,24.0,0.0,buy
2008,5478,82.54,17.0,1.5347712904425437,sell
2008,2408,16.96,51.0,0.0,buy
2008,1802,17.34,50.0,0.0,buy
2008,2393,39.83,21.0,0.0,buy
2008,3452,68.29,5.0,0.4546301844084948,sell
2008,3044,29.99,9.0,0.3040965321435814,sell
2008,8046,61.26,5.0,0.34215817694369977,sell
2008,3034,27.75,31.0,0.0,buy
2008,3227,106.68,4.0,0.5172614429790535,sell
2008,2352,6.5,133.0,0.0,buy
2008,5483,50.3,4.0,0.28163493840985443,sell
2008,2323,5.17,78.0,0.45752212389380525,sell
2008,1717,13.29,36.0,0.5367528271405492,sell
2008,2308,57.26,15.0,0.0,buy
2008,2382,30.61,24.0,0.8451131971286582,sell
2008,2617,35.48,18.0,0.7516949152542373,sell
2008,2344,3.09,99.0,0.3437152391546162,sell
