year,stock,price,count,return,action
2000,2377,10.29,49.0,0.0,buy
2000,1907,4.95,82.0,0.7945425361155699,sell
2000,1520,11.23,44.0,0.9468802698145027,sell
2000,1903,26.47,19.0,0.0,buy
2000,9907,3.26,81.0,0.5109717868338558,sell
2000,1409,2.88,175.0,0.0,buy
2000,2706,38.9,13.0,0.0,buy
2000,2492,16.14,31.0,0.0,buy
2000,2368,11.39,44.0,0.0,buy
2000,2707,52.69,15.0,1.5908816425120773,sell
2000,2436,18.27,27.0,0.0,buy
2000,2341,51.62,9.0,0.0,buy
2000,2015,4.6,110.0,0.0,buy
2000,2442,41.3,12.0,0.0,buy
2000,2422,16.12,31.0,0.0,buy
2001,1710,4.27,111.0,0.0,buy
2001,2366,23.87,55.0,2.6230769230769235,sell
2001,2338,12.98,107.0,2.7500000000000004,sell
2001,2449,7.74,61.0,0.0,buy
2001,9907,2.95,162.0,0.0,buy
2001,2396,25.28,18.0,0.0,buy
2001,9933,5.58,85.0,0.0,buy
2001,1304,4.08,117.0,0.0,buy
2001,2411,16.67,28.0,0.0,buy
2001,2492,30.2,31.0,1.8711276332094173,sell
2001,2416,28.45,25.0,1.458974358974359,sell
2001,3041,41.93,28.0,2.3595948227349464,sell
2001,2474,9.53,50.0,0.0,buy
2001,1729,63.87,7.0,0.0,buy
2001,2430,21.5,60.0,2.577937649880096,sell
2001,2436,27.86,27.0,1.5249042145593872,sell
2001,2354,14.29,66.0,1.8877146631439894,sell
2001,2707,37.14,12.0,0.0,buy
2001,2365,10.79,44.0,0.0,buy
2001,2422,18.53,26.0,0.0,buy
2001,2403,15.99,30.0,0.0,buy
2001,2374,11.74,41.0,0.0,buy
2001,2439,28.45,16.0,0.0,buy
2001,1723,12.35,39.0,0.0,buy
2001,2606,2.7,178.0,0.0,buy
2001,2480,52.6,9.0,0.0,buy
2001,2903,4.33,111.0,0.0,buy
2001,2355,16.37,76.0,2.487841945288754,sell
2001,2360,11.5,41.0,0.0,buy
2001,2006,4.3,112.0,0.0,buy
2001,2485,20.74,23.0,0.0,buy
2001,2913,12.35,39.0,0.0,buy
2001,2373,13.16,20.0,0.5266106442577031,sell
2001,9945,5.27,91.0,0.0,buy
2001,1527,19.02,25.0,0.0,buy
2001,2473,34.88,19.0,1.3540372670807452,sell
2001,2450,20.75,23.0,0.0,buy
2001,1434,5.41,89.0,0.0,buy
2001,8924,31.73,15.0,0.0,buy
2001,5471,40.02,22.0,1.767667844522968,sell
2001,5305,13.0,69.0,1.790633608815427,sell
2001,2418,15.56,31.0,0.0,buy
2001,9910,10.32,70.0,1.4433566433566434,sell
2001,2315,10.93,58.0,1.2635838150289016,sell
2001,2329,40.84,11.0,0.0,buy
2001,2489,18.47,89.0,3.257495590828924,sell
2001,2314,28.8,16.0,0.0,buy
2001,2457,25.26,51.0,2.5592705167173255,sell
2001,1451,12.32,39.0,0.0,buy
2001,2614,4.19,116.0,0.0,buy
2001,2368,8.46,57.0,0.0,buy
2001,1319,9.16,53.0,0.0,buy
2001,1726,19.69,24.0,0.0,buy
2001,2353,20.22,24.0,0.0,buy
2001,2341,83.17,5.0,0.0,buy
2001,2333,42.0,11.0,0.0,buy
2001,2331,77.93,50.0,7.77744510978044,sell
2001,1903,27.6,19.0,1.0426898375519456,sell
2001,2908,11.78,41.0,0.0,buy
2001,2336,9.81,49.0,0.0,buy
2001,2328,14.36,34.0,0.0,buy
2001,3044,12.0,40.0,0.0,buy
2001,3026,30.45,24.0,1.4618338934229478,sell
2001,1716,17.37,38.0,1.3109433962264152,sell
2001,2377,51.61,49.0,5.015549076773566,sell
2001,3046,98.76,17.0,3.383350462487153,sell
2001,1714,13.02,64.0,1.6607142857142856,sell
2001,1103,6.5,75.0,0.0,buy
2001,5203,45.16,10.0,0.0,buy
2001,1311,13.51,36.0,0.0,buy
2001,2609,4.32,113.0,0.0,buy
2001,9915,12.71,38.0,0.0,buy
2001,2501,7.01,70.0,0.0,buy
2001,1440,2.87,171.0,0.0,buy
2001,9925,10.72,53.0,1.1452991452991454,sell
2001,2477,20.12,24.0,0.0,buy
2001,9917,18.26,26.0,0.0,buy
2001,2316,15.29,23.0,0.6994510521500457,sell
2001,2402,21.14,23.0,0.0,buy
2001,2319,20.01,40.0,1.5880952380952382,sell
2002,2350,6.34,73.0,0.0,buy
2002,5478,43.67,10.0,0.0,buy
2002,1522,33.01,24.0,1.5659392789373816,sell
2002,2014,5.18,76.0,0.7719821162444113,sell
2002,3005,15.56,30.0,0.0,buy
2002,9934,19.92,23.0,0.0,buy
2002,2448,31.4,14.0,0.0,buy
2002,2458,15.87,29.0,0.0,buy
2002,2903,5.05,111.0,1.1662817551963047,sell
2002,1723,15.93,29.0,0.0,buy
2002,9933,10.66,85.0,1.9103942652329748,sell
2002,5903,19.98,23.0,0.0,buy
2002,1726,28.54,16.0,0.0,buy
2002,2396,13.9,18.0,0.5498417721518988,sell
2002,2387,12.55,37.0,0.0,buy
2002,2332,15.69,29.0,0.0,buy
2002,2381,19.88,23.0,0.0,buy
2002,3041,27.35,17.0,0.0,buy
2002,2015,12.27,38.0,0.0,buy
2002,1717,9.38,49.0,0.0,buy
2002,2402,19.49,24.0,0.0,buy
2002,1527,24.48,19.0,0.0,buy
2002,1311,16.83,36.0,1.2457438934122869,sell
2002,2441,8.55,54.0,0.0,buy
2002,1434,8.39,89.0,1.5508317929759705,sell
2002,1103,12.87,75.0,1.9799999999999998,sell
2002,1903,24.1,19.0,0.0,buy
2002,1907,5.61,83.0,0.0,buy
2002,3049,13.92,33.0,0.0,buy
2002,2102,15.3,30.0,0.0,buy
2002,9907,6.66,70.0,0.0,buy
2002,1312,12.51,51.0,1.2857142857142856,sell
2002,1409,5.2,90.0,0.0,buy
2002,3007,25.63,18.0,0.0,buy
2002,1451,17.9,39.0,1.4529220779220777,sell
2002,2403,14.79,31.0,0.0,buy
2002,2029,22.92,75.0,3.436281859070465,sell
2002,2477,24.89,24.0,1.2370775347912526,sell
2002,1716,15.39,30.0,0.0,buy
2002,3026,20.47,23.0,0.0,buy
2002,2473,30.14,15.0,0.0,buy
2002,9915,24.99,38.0,1.9661683713611326,sell
2002,1229,5.48,86.0,0.0,buy
2002,2908,14.41,41.0,1.2232597623089985,sell
2002,2316,14.52,32.0,0.0,buy
2002,2328,12.86,36.0,0.0,buy
2002,1704,6.11,77.0,0.0,buy
2002,2491,68.64,6.0,0.0,buy
2002,5305,10.4,45.0,0.0,buy
2002,1905,8.54,55.0,0.0,buy
2002,2106,18.01,26.0,0.0,buy
2002,2495,12.37,38.0,0.0,buy
2002,1304,5.78,81.0,0.0,buy
2002,2353,15.21,24.0,0.7522255192878339,sell
2002,4906,27.73,17.0,0.0,buy
2002,3046,61.06,7.0,0.0,buy
2002,2384,13.78,34.0,0.0,buy
2002,1440,5.12,171.0,1.7839721254355398,sell
2002,1314,4.14,114.0,0.0,buy
2002,9917,15.72,26.0,0.8608981380065717,sell
2002,2606,4.55,103.0,0.0,buy
2002,1710,12.11,39.0,0.0,buy
2002,2501,6.34,74.0,0.0,buy
2002,9937,16.4,28.0,0.0,buy
2002,2449,8.53,61.0,1.1020671834625322,sell
2002,2707,50.19,9.0,0.0,buy
2002,2023,12.03,210.0,5.012499999999999,sell
2002,3037,11.87,39.0,0.0,buy
2002,2374,13.9,34.0,0.0,buy
2002,2392,25.37,18.0,0.0,buy
2002,1310,22.05,21.0,0.0,buy
2002,1313,8.62,152.0,2.612121212121212,sell
2002,1319,20.33,53.0,2.21943231441048,sell
2002,2329,18.77,25.0,0.0,buy
2002,2315,7.84,60.0,0.0,buy
2002,2418,14.65,32.0,0.0,buy
2002,2343,12.52,37.0,0.0,buy
2002,5434,33.36,14.0,0.0,buy
2002,2609,7.14,113.0,1.6527777777777775,sell
2002,2354,12.33,38.0,0.0,buy
2002,2411,17.91,26.0,0.0,buy
2002,5471,27.92,17.0,0.0,buy
2002,2006,5.93,80.0,0.0,buy
2003,2106,15.85,26.0,0.8800666296501942,sell
2003,2332,26.02,29.0,1.658381134480561,sell
2003,2418,26.05,32.0,1.7781569965870307,sell
2003,1527,32.77,19.0,1.3386437908496733,sell
2003,3222,68.53,6.0,0.0,buy
2003,2473,38.79,15.0,1.2869940278699403,sell
2003,2402,34.33,13.0,0.0,buy
2003,2485,20.95,23.0,1.0101253616200578,sell
2003,1717,9.13,49.0,0.0,buy
2003,5203,72.92,10.0,1.6147032772364927,sell
2003,9917,20.95,21.0,0.0,buy
2003,1440,8.5,52.0,0.0,buy
2003,6235,66.85,6.0,0.0,buy
2003,5305,14.65,45.0,1.4086538461538463,sell
2003,5903,31.97,23.0,1.6001001001000998,sell
2003,1314,5.05,114.0,1.219806763285024,sell
2003,9933,16.57,27.0,0.0,buy
2003,2606,13.79,103.0,3.0307692307692307,sell
2003,2374,16.92,34.0,1.2172661870503598,sell
2003,2707,73.23,9.0,1.459055588762702,sell
2003,2315,9.06,60.0,1.1556122448979593,sell
2003,2029,24.82,18.0,0.0,buy
2003,2614,8.38,116.0,2.0,sell
2003,2474,29.43,50.0,3.0881427072402943,sell
2003,2607,9.88,45.0,0.0,buy
2003,6176,26.48,17.0,0.0,buy
2003,1905,13.01,55.0,1.5234192037470726,sell
2003,1409,7.56,90.0,1.4538461538461538,sell
2003,2393,34.49,13.0,0.0,buy
2003,2010,9.32,141.0,2.617977528089888,sell
2003,3044,15.72,40.0,1.31,sell
2003,3026,27.23,23.0,1.3302393746946752,sell
2003,9907,6.94,65.0,0.0,buy
2003,6282,21.17,21.0,0.0,buy
2003,1907,8.95,83.0,1.5953654188948303,sell
2003,2915,13.44,33.0,0.0,buy
2003,2384,17.81,34.0,1.2924528301886793,sell
2003,2015,15.12,30.0,0.0,buy
2003,2451,35.87,12.0,0.0,buy
2003,2381,22.17,20.0,0.0,buy
2003,2006,8.0,80.0,1.349072512647555,sell
2003,2495,30.64,14.0,0.0,buy
2003,2392,31.61,14.0,0.0,buy
2003,1304,7.99,81.0,1.3823529411764708,sell
2003,1729,89.16,7.0,1.3959605448567403,sell
2003,2343,16.61,27.0,0.0,buy
2003,3007,44.14,18.0,1.722200546234881,sell
2003,1310,25.98,17.0,0.0,buy
2003,2448,47.4,14.0,1.5095541401273886,sell
2003,2534,8.61,116.0,1.9884526558891453,sell
2003,2903,8.45,54.0,0.0,buy
2003,2350,8.85,73.0,1.3958990536277602,sell
2003,5478,53.78,10.0,1.23150904511106,sell
2003,2441,14.7,54.0,1.7192982456140349,sell
2003,2515,4.42,103.0,0.0,buy
2003,3037,17.59,39.0,1.481887110362258,sell
2003,1710,19.47,39.0,1.6077621800165152,sell
2003,1718,10.82,42.0,0.0,buy
2003,2501,11.27,74.0,1.777602523659306,sell
2003,2458,22.36,29.0,1.408947700063012,sell
2003,1723,21.56,29.0,1.3534212178279976,sell
2003,2411,28.88,26.0,1.6125069793411502,sell
2003,1103,17.57,26.0,0.0,buy
2003,9915,28.62,16.0,0.0,buy
2003,2103,7.77,94.0,1.433579335793358,sell
2004,2354,34.2,38.0,2.7737226277372264,sell
2004,1310,19.54,17.0,0.75211701308699,sell
2004,3231,8.83,49.0,0.0,buy
2004,1440,9.66,52.0,1.1364705882352941,sell
2004,5371,17.01,25.0,0.0,buy
2004,3035,32.0,13.0,0.0,buy
2004,2392,36.74,14.0,1.1622904144258148,sell
2004,9910,19.56,22.0,0.0,buy
2004,2029,28.41,15.0,0.0,buy
2004,2439,45.64,16.0,1.6042179261862919,sell
2004,6282,20.13,21.0,0.9508738781294283,sell
2004,6176,37.19,17.0,1.4044561933534743,sell
2004,9917,27.16,21.0,1.296420047732697,sell
2004,9915,29.97,14.0,0.0,buy
2004,1503,18.45,23.0,0.0,buy
2004,1704,8.76,77.0,1.4337152209492634,sell
2004,6605,69.73,6.0,0.0,buy
2004,1904,9.86,44.0,0.0,buy
2004,2343,10.75,27.0,0.6472004816375678,sell
2004,2328,17.99,36.0,1.3989113530326593,sell
2004,1229,9.0,86.0,1.6423357664233575,sell
2004,3026,22.79,19.0,0.0,buy
2004,1716,21.82,30.0,1.4178037686809615,sell
2004,4906,40.61,17.0,1.4644789037143886,sell
2004,2495,26.46,16.0,0.0,buy
2004,2607,12.24,45.0,1.2388663967611335,sell
2004,2915,13.44,32.0,0.0,buy
2004,9933,13.12,33.0,0.0,buy
2004,2402,32.03,13.0,0.0,buy
2004,1409,8.55,51.0,0.0,buy
2004,2393,21.6,13.0,0.6262684836184401,sell
2004,2536,17.7,24.0,0.0,buy
2004,2504,7.26,211.0,3.03765690376569,sell
2004,9907,7.35,60.0,0.0,buy
2004,2449,12.73,34.0,0.0,buy
2004,2381,15.9,20.0,0.7171853856562922,sell
2004,2451,42.94,12.0,1.1971006412043492,sell
2004,1314,6.94,63.0,0.0,buy
2004,2101,15.05,21.0,0.627606338615513,sell
2004,1717,10.17,49.0,1.1139101861993426,sell
2004,2015,24.24,30.0,1.6031746031746033,sell
2004,1103,13.62,26.0,0.7751849743881617,sell
2004,1718,11.62,42.0,1.0739371534195932,sell
2004,2903,12.46,54.0,1.4745562130177516,sell
2004,2515,5.57,103.0,1.2601809954751133,sell
2004,3049,16.78,33.0,1.2054597701149425,sell
2004,2385,15.88,28.0,0.0,buy
2005,3041,34.87,17.0,1.2749542961608773,sell
2005,2915,10.83,32.0,0.8058035714285715,sell
2005,6191,36.31,11.0,0.0,buy
2005,2607,11.24,37.0,0.0,buy
2005,2402,24.45,13.0,0.7633468623165781,sell
2005,9915,30.04,14.0,0.0,buy
2005,5522,16.53,25.0,0.0,buy
2005,2385,17.22,28.0,1.0843828715365238,sell
2005,8299,45.9,9.0,0.0,buy
2005,1304,6.54,65.0,0.0,buy
2005,2340,16.36,31.0,1.025705329153605,sell
2005,2015,16.89,25.0,0.0,buy
2005,2360,20.4,41.0,1.7739130434782608,sell
2005,6605,91.34,6.0,1.3099096515129787,sell
2005,2605,16.05,26.0,0.0,buy
2005,1503,22.67,18.0,0.0,buy
2005,1907,9.12,46.0,0.0,buy
2005,2707,142.06,3.0,0.0,buy
2005,9907,5.69,60.0,0.7741496598639457,sell
2005,2417,26.45,16.0,0.0,buy
2005,3035,39.12,13.0,1.2225,sell
2005,3231,24.21,49.0,2.741789354473386,sell
2005,2495,24.53,16.0,0.9270597127739985,sell
2005,9910,22.13,22.0,1.1313905930470347,sell
2005,9933,9.42,33.0,0.7179878048780488,sell
2005,2368,14.18,57.0,1.6761229314420802,sell
2005,1451,15.91,26.0,0.0,buy
2005,1409,6.22,51.0,0.727485380116959,sell
2005,2023,8.47,50.0,0.0,buy
2005,5371,30.16,25.0,1.7730746619635507,sell
2005,5305,25.54,16.0,0.0,buy
2005,2492,22.18,19.0,0.0,buy
2006,1314,9.18,44.0,0.0,buy
2006,2449,21.23,34.0,1.6677140612725845,sell
2006,2605,27.15,26.0,1.6915887850467288,sell
2006,1904,11.28,36.0,0.0,buy
2006,2023,12.04,50.0,1.4214876033057848,sell
2006,9910,20.74,19.0,0.0,buy
2006,5009,39.67,10.0,0.0,buy
2006,3443,124.07,3.0,0.0,buy
2006,2534,15.65,26.0,0.0,buy
2006,9921,36.24,11.0,0.0,buy
2006,2614,9.65,42.0,0.0,buy
2006,2492,25.27,19.0,1.1393146979260595,sell
2006,2542,20.63,19.0,0.0,buy
2006,1907,11.96,46.0,1.31140350877193,sell
2006,2350,13.83,29.0,0.0,buy
2006,2015,31.2,25.0,1.847246891651865,sell
2006,1903,55.1,7.0,0.0,buy
2006,6182,57.42,7.0,0.0,buy
2006,2368,19.51,21.0,0.0,buy
2006,5522,44.12,25.0,2.6690865093768905,sell
2006,6191,35.99,11.0,0.9911870008262187,sell
2006,8299,129.47,9.0,2.8206971677559918,sell
2006,2547,39.87,10.0,0.0,buy
2006,9945,24.63,91.0,4.673624288425048,sell
2006,1229,13.62,30.0,0.0,buy
2006,2607,17.43,37.0,1.550711743772242,sell
2006,6188,38.17,10.0,0.0,buy
2006,3293,166.22,2.0,0.0,buy
2006,2495,31.25,13.0,0.0,buy
2006,6605,76.16,5.0,0.0,buy
2006,2107,20.89,19.0,0.0,buy
2006,3010,48.23,8.0,0.0,buy
2006,1503,31.34,18.0,1.3824437582708424,sell
2006,2027,27.06,15.0,0.0,buy
2006,3059,37.11,11.0,0.0,buy
2006,2548,37.53,11.0,0.0,buy
2006,1313,13.25,31.0,0.0,buy
2006,2707,226.36,3.0,1.593411234689568,sell
2006,4906,49.04,8.0,0.0,buy
2006,3702,11.83,35.0,0.0,buy
2007,1304,16.35,65.0,2.5,sell
2007,2104,28.36,13.0,0.0,buy
2007,5203,110.68,3.0,0.0,buy
2007,3702,27.97,35.0,2.364327979712595,sell
2007,1314,11.8,44.0,1.2854030501089326,sell
2007,3443,188.24,3.0,1.5172080277262836,sell
2007,6182,156.69,7.0,2.7288401253918493,sell
2007,3005,21.8,18.0,0.0,buy
2007,1103,18.98,20.0,0.0,buy
2007,2376,17.9,22.0,0.0,buy
2007,3042,42.45,9.0,0.0,buy
2007,1409,9.8,40.0,0.0,buy
2007,2504,12.59,31.0,0.0,buy
2007,2340,29.81,13.0,0.0,buy
2007,1210,27.82,14.0,0.0,buy
2007,2059,150.67,2.0,0.0,buy
2007,3293,174.24,2.0,0.0,buy
2007,6605,97.25,5.0,1.2769170168067228,sell
2007,2526,15.84,25.0,0.0,buy
2007,2707,205.49,1.0,0.0,buy
2007,9933,18.25,21.0,0.0,buy
2007,2542,20.04,19.0,0.9714008725157538,sell
2007,2350,16.41,29.0,1.1865509761388287,sell
2007,9921,51.37,11.0,1.4174944812362027,sell
2007,1313,15.26,26.0,0.0,buy
2007,1785,55.11,7.0,0.0,buy
2008,3702,12.4,30.0,0.0,buy
2008,2707,258.24,1.0,1.2567034892208866,sell
2008,2548,28.52,11.0,0.759925393018918,sell
2008,4906,38.69,9.0,0.0,buy
2008,5371,15.09,24.0,0.0,buy
2008,1313,9.18,26.0,0.6015727391874182,sell
2008,9933,20.01,18.0,0.0,buy
2008,2014,9.91,37.0,0.0,buy
2008,5608,28.19,13.0,0.0,buy
2008,2023,8.68,43.0,0.0,buy
2008,3059,25.17,11.0,0.6782538399353274,sell
2008,2204,8.57,43.0,0.0,buy
2008,1201,21.64,67.0,2.9125168236877528,sell
2008,2208,15.95,23.0,0.0,buy
2008,2104,28.63,13.0,0.0,buy
2008,3293,109.21,2.0,0.626779155188246,sell
2008,3443,107.45,3.0,0.0,buy
2008,3037,13.0,28.0,0.0,buy
2008,2915,18.52,20.0,0.0,buy
2008,2106,11.72,32.0,0.0,buy
2008,1704,18.11,20.0,0.0,buy
2008,9945,16.88,22.0,0.0,buy
2008,2501,6.95,54.0,0.0,buy
2008,2376,10.44,36.0,0.0,buy
2008,1723,44.15,8.0,0.0,buy
2008,1210,21.32,14.0,0.7663551401869159,sell
2008,1785,32.19,7.0,0.5841045182362548,sell
2008,2379,30.58,12.0,0.0,buy
2008,2059,78.58,4.0,0.0,buy
2008,3062,22.0,17.0,0.0,buy
2008,3005,12.97,18.0,0.594954128440367,sell
2008,8081,78.89,4.0,0.0,buy
2008,6286,112.7,3.0,0.0,buy
2008,2536,20.86,18.0,0.0,buy
2008,3044,29.99,12.0,0.0,buy
2008,9907,8.66,43.0,0.0,buy
2008,3227,106.68,3.0,0.0,buy
2008,2385,26.57,14.0,0.0,buy
2008,2504,8.58,43.0,0.0,buy
2008,5483,50.3,7.0,0.0,buy
2008,5203,108.85,3.0,0.0,buy
2008,2323,5.17,72.0,0.0,buy
2008,1717,13.29,28.0,0.0,buy
2008,3189,28.82,13.0,0.0,buy
