year,stock,price,count,return,action
2004,5608,15.71,72.0,0.0,buy
2004,2301,27.86,41.0,0.0,buy
2004,1710,19.36,59.0,0.0,buy
2004,1304,8.24,138.0,0.0,buy
2004,2547,22.44,50.0,0.0,buy
2004,2106,15.65,73.0,0.0,buy
2004,2343,10.75,106.0,0.0,buy
2004,3026,22.79,50.0,0.0,buy
2004,3009,29.52,38.0,0.0,buy
2004,8069,16.54,69.0,0.0,buy
2004,1722,28.84,39.0,0.0,buy
2004,2504,7.26,157.0,0.0,buy
2004,2337,9.34,122.0,0.0,buy
2004,8017,10.61,107.0,0.0,buy
2004,3189,27.12,42.0,0.0,buy
2004,2313,10.12,112.0,0.0,buy
2004,1451,21.34,53.0,0.0,buy
2004,2617,16.53,69.0,0.0,buy
2004,2206,10.38,110.0,0.0,buy
2004,2376,26.7,42.0,0.0,buy
2004,2352,50.09,22.0,0.0,buy
2004,2388,38.78,29.0,0.0,buy
2004,3049,16.78,68.0,0.0,buy
2005,3041,34.87,31.0,0.0,buy
2005,2352,48.47,22.0,0.0,buy
2005,2227,105.68,10.0,0.0,buy
2005,2201,30.81,36.0,0.0,buy
2005,9904,13.42,82.0,0.0,buy
2005,1722,33.12,39.0,1.1484049930651872,sell
2005,1304,6.54,138.0,0.7936893203883494,sell
2005,2504,7.27,157.0,1.0013774104683195,sell
2005,2206,10.12,110.0,0.9749518304431596,sell
2005,8069,11.82,69.0,0.7146311970979444,sell
2005,1605,9.86,113.0,0.0,buy
2005,3049,14.69,76.0,0.0,buy
2005,2301,40.25,27.0,0.0,buy
2005,2446,63.93,17.0,0.0,buy
2005,2347,22.12,50.0,0.0,buy
2005,2327,12.91,86.0,0.0,buy
2005,2417,26.45,42.0,0.0,buy
2005,1560,55.98,19.0,0.0,buy
2005,2388,48.5,29.0,1.2506446621970086,sell
2005,2903,14.43,77.0,0.0,buy
2005,3231,24.21,46.0,0.0,buy
2005,2376,24.57,42.0,0.9202247191011238,sell
2005,3367,81.56,13.0,0.0,buy
2005,9910,22.13,50.0,0.0,buy
