year,stock,price,count,return,action
2007,3514,168.28,17.0,0.0,buy
2007,2603,27.33,106.0,0.0,buy
2007,2610,20.86,138.0,0.0,buy
2007,1409,9.8,295.0,0.0,buy
2007,2615,25.46,113.0,0.0,buy
2007,2362,39.14,74.0,0.0,buy
2007,2349,7.57,382.0,0.0,buy
2007,2105,31.31,92.0,0.0,buy
2007,9945,25.07,115.0,0.0,buy
2007,8078,65.95,43.0,0.0,buy
2007,1722,74.7,38.0,0.0,buy
2007,2331,11.81,245.0,0.0,buy
2007,3481,92.52,31.0,0.0,buy
2007,1101,38.42,75.0,0.0,buy
2007,2014,15.17,191.0,0.0,buy
2007,2337,11.64,249.0,0.0,buy
2007,1313,15.26,189.0,0.0,buy
2007,2002,33.48,86.0,0.0,buy
2007,9933,18.25,158.0,0.0,buy
2007,2388,42.99,67.0,0.0,buy
2007,1216,33.38,86.0,0.0,buy
2008,3227,106.68,25.0,0.0,buy
2008,2548,28.52,95.0,0.0,buy
2008,8008,12.07,225.0,0.0,buy
2008,8046,61.26,44.0,0.0,buy
2008,5371,15.09,180.0,0.0,buy
2008,9940,18.75,145.0,0.0,buy
2008,2317,55.35,49.0,0.0,buy
2008,2408,16.96,160.0,0.0,buy
2008,6176,17.65,154.0,0.0,buy
2008,2347,26.69,102.0,0.0,buy
2008,2349,4.26,382.0,0.5627476882430646,sell
2008,1717,13.29,205.0,0.0,buy
2008,2612,43.28,63.0,0.0,buy
2008,2308,57.26,47.0,0.0,buy
2008,1313,9.18,189.0,0.6015727391874182,sell
2008,3005,12.97,210.0,0.0,buy
2008,2603,15.45,176.0,0.0,buy
2008,2377,14.24,191.0,0.0,buy
2008,1704,18.11,150.0,0.0,buy
2008,9945,16.88,161.0,0.0,buy
2008,2903,17.07,160.0,0.0,buy
2008,2311,10.34,264.0,0.0,buy
2008,1722,50.49,54.0,0.0,buy
2008,2015,29.31,93.0,0.0,buy
2008,2301,19.29,141.0,0.0,buy
2008,2615,14.15,113.0,0.5557737627651218,sell
2008,8131,20.39,134.0,0.0,buy
2008,2382,30.61,89.0,0.0,buy
2008,3481,23.43,31.0,0.25324254215304803,sell
2008,1723,44.15,62.0,0.0,buy
2008,2392,32.16,85.0,0.0,buy
2008,6286,112.7,24.0,0.0,buy
2008,2610,10.92,138.0,0.5234899328859061,sell
2008,1210,21.32,128.0,0.0,buy
2008,2362,23.69,115.0,0.0,buy
2008,2002,19.87,86.0,0.593488649940263,sell
2008,9933,20.01,158.0,1.0964383561643838,sell
2008,6244,61.87,44.0,0.0,buy
2008,2105,19.71,92.0,0.6295113382305974,sell
2008,2354,67.14,41.0,0.0,buy
2008,3014,38.74,71.0,0.0,buy
2008,2331,5.65,245.0,0.4784081287044877,sell
2008,3376,66.13,41.0,0.0,buy
2008,1216,24.31,86.0,0.7282804074295984,sell
2008,2451,56.1,49.0,0.0,buy
2008,2204,8.57,323.0,0.0,buy
2008,2393,39.83,69.0,0.0,buy
2008,2485,32.99,84.0,0.0,buy
2008,8078,17.11,43.0,0.25943896891584534,sell
2008,2014,9.91,191.0,0.6532630191166777,sell
2008,3062,22.0,126.0,0.0,buy
2008,2353,39.45,70.0,0.0,buy
2008,2337,7.37,249.0,0.6331615120274914,sell
2008,1605,6.36,438.0,0.0,buy
2008,3514,50.43,17.0,0.2996791062514856,sell
2008,1101,24.4,75.0,0.6350858927641854,sell
2008,2395,42.04,66.0,0.0,buy
2008,2328,22.0,127.0,0.0,buy
