year,ROA (%)
1998,20.18
1999,9.34
2000,7.11
2001,4.45
2002,7.66
2003,8.64
2004,3.39
2005,8.61
2006,3.38
2007,0.18
2008,-2.22
2009,-1.89
2010,-0.61
2011,0.71
