year,ROA (%)
1994,20.31
1995,19.01
1996,28.65
1997,24.53
1998,15.21
1999,9.95
2000,11.28
2001,10.72
2002,8.69
2003,9.00
2004,4.59
2005,4.91
2006,7.28
2007,6.93
2008,5.79
2009,4.10
2010,3.18
2011,2.36
