year,ROA (%)
1998,0.80
1999,5.50
2000,16.60
2001,21.50
2002,13.30
2003,18.20
2004,16.70
2005,16.20
2006,24.92
2007,27.90
2008,18.54
2009,19.92
2010,24.31
2011,25.69
