year,ROA (%)
1998,12.48
1999,15.59
2000,17.20
2001,14.15
2002,11.11
2003,3.98
2004,-17.93
2005,-43.12
2006,-15.80
2007,5.07
2008,2.12
2009,2.04
2010,1.70
2011,2.03
