year,ROA (%)
1998,1.96
1999,3.07
2000,2.26
2001,2.25
2002,-0.66
2003,2.30
2004,3.11
2005,2.91
2006,3.08
2007,3.12
2008,2.12
2009,4.03
2010,6.84
2011,2.39
