year,ROA (%)
1999,-0.28
2000,9.59
2001,5.44
2002,9.36
2003,2.42
2004,3.61
2005,4.85
2006,8.58
2007,11.74
2008,6.72
2009,6.27
2010,6.52
2011,2.51
