year,ROA (%)
1994,8.41
1995,10.31
1996,5.92
1997,8.59
1998,6.34
1999,4.62
2000,2.69
2001,-0.73
2002,0.42
2003,3.82
2004,7.30
2005,5.47
2006,9.59
2007,7.78
2008,2.23
2009,5.12
2010,9.04
2011,2.15
