year,ROA (%)
1990,10.36
1991,12.01
1992,10.93
1993,12.30
1994,25.49
1995,8.90
1996,9.33
1997,18.49
1998,9.06
1999,6.76
2000,6.21
2001,5.49
2002,3.14
2003,4.63
2004,3.92
2005,3.21
2006,5.14
2007,13.03
2008,4.38
2009,8.52
2010,11.03
2011,9.02
