year,ROA (%)
1997,8.19
1998,9.33
1999,8.71
2000,7.13
2001,4.19
2002,4.58
2003,5.68
2004,8.26
2005,9.51
2006,10.22
2007,8.71
2008,4.84
2009,9.05
2010,16.30
2011,21.00
