year,ROA (%)
1999,8.80
2000,11.91
2001,8.59
2002,2.23
2003,-5.52
2004,4.05
2005,4.87
2006,4.48
2007,5.00
2008,1.73
2009,-1.75
2010,7.69
2011,12.89
