year,ROA (%)
1990,8.16
1991,6.81
1992,8.54
1993,9.87
1994,8.28
1995,12.69
1996,7.46
1997,10.01
1998,5.41
1999,9.61
2000,-4.24
2001,22.78
2002,3.65
2003,5.09
2004,2.74
2005,-3.15
2006,6.79
2007,4.72
2008,2.12
2009,6.62
2010,7.50
2011,7.02
