year,ROA (%)
1992,9.42
1993,8.93
1994,8.19
1995,2.34
1996,0.10
1997,-5.43
1998,-13.44
1999,18.59
2000,17.17
2001,18.98
2002,12.12
2003,2.99
2004,-2.26
2005,2.15
2006,-4.32
2007,2.48
2008,1.15
2009,2.51
2010,0.54
2011,1.50
