year,ROA (%)
1994,11.84
1995,9.60
1996,11.47
1997,16.82
1998,14.63
1999,13.84
2000,18.35
2001,4.97
2004,1.77
2005,-14.64
2006,5.53
2007,-1.08
2008,0.50
2009,-1.58
2010,-5.25
2011,-4.42
