year,ROA (%)
1997,11.56
1998,11.93
1999,-6.06
2000,2.67
2001,20.18
2002,22.70
2003,25.79
2004,12.97
2005,7.02
2006,16.37
2007,25.50
2008,22.03
2009,18.31
2010,16.06
2011,15.32
