year,ROA (%)
1990,9.79
1991,7.73
1992,5.96
1993,3.87
1994,3.40
1995,2.74
1996,3.00
1997,-3.09
1998,-2.04
1999,2.10
2000,-2.72
2001,-5.42
2004,6.52
2005,-14.21
2006,17.14
2007,9.39
2008,-10.15
2009,2.18
2010,4.90
2011,-6.64
