year,ROA (%)
1996,9.02
1997,4.64
1998,-2.04
1999,6.05
2000,5.99
2001,4.11
2002,6.55
2003,10.15
2004,7.49
2005,9.54
2006,2.89
2007,7.89
2008,7.01
2009,9.03
2010,6.96
2011,7.15
