year,ROA (%)
1990,6.12
1991,14.23
1992,9.70
1993,7.21
1994,5.70
1995,2.40
1996,2.70
1997,2.30
2000,1.50
2001,3.20
2002,2.00
2003,4.60
2004,4.10
2005,1.46
2006,3.74
2007,3.58
2008,5.52
2009,5.05
2010,4.91
2011,4.58
