year,ROA (%)
1998,22.61
1999,20.16
2000,23.71
2001,15.45
2002,7.51
2003,13.74
2004,7.67
2005,14.36
2006,7.12
2007,8.07
2008,2.38
2009,0.39
2010,2.05
2011,1.02
