year,ROA (%)
1994,31.17
1995,28.29
1996,21.87
1998,7.10
1999,7.96
2000,8.93
2001,6.37
2002,10.08
2003,13.29
2004,15.07
2005,13.10
2006,13.60
2007,18.99
2008,15.57
2009,16.42
2010,18.60
2011,11.29
