year,ROA (%)
1992,8.92
1993,8.86
1994,8.65
1995,6.33
1996,6.58
1997,6.75
1998,2.43
1999,4.41
2000,0.96
2001,2.59
2002,2.21
2003,2.29
2004,4.99
2005,-3.08
2006,1.78
2007,5.20
2008,-6.47
2009,3.83
2010,10.28
2011,4.96
