year,ROA (%)
1992,11.50
1993,11.98
1994,10.95
1995,10.31
1996,4.07
1997,6.87
1998,-10.00
1999,9.49
2000,7.71
2001,4.07
2002,10.66
2003,9.82
2004,12.95
2005,0.94
2006,10.21
2007,9.22
2008,-3.46
2009,3.12
2010,8.22
2011,-5.45
