year,ROA (%)
1990,9.58
1991,5.42
1992,6.88
1993,6.10
1994,6.36
1995,-3.08
1996,2.16
1997,1.64
1998,-5.74
1999,1.63
2000,-5.55
2001,-2.42
2002,2.02
2003,2.80
2004,3.92
2005,-1.12
2006,-2.36
2007,0.55
2008,11.83
2009,7.95
2010,2.21
2011,0.81
