year,ROA (%)
1998,20.37
1999,17.53
2000,10.70
2001,13.20
2002,15.20
2003,17.60
2004,18.27
2005,10.38
2006,17.41
2007,14.61
2008,12.39
2009,9.85
2010,19.47
2011,15.34
