year,ROA (%)
1997,4.34
1998,6.37
1999,8.73
2000,11.71
2001,-9.16
2002,1.78
2003,-1.18
2004,3.62
2005,3.64
2006,3.69
2007,6.45
2008,-0.61
2009,3.09
2010,2.36
2011,-2.99
