year,ROA (%)
1993,1.29
1994,1.52
1995,0.75
1996,0.80
1997,0.99
1998,0.42
1999,0.22
2000,0.02
2001,0.05
2002,-0.79
2003,0.22
2004,0.30
2005,0.00
2006,-1.89
2007,-5.55
2008,-2.02
2009,0.03
2010,0.62
2011,0.62
