year,ROA (%)
1990,7.27
1991,7.23
1992,6.64
1993,4.34
1994,4.06
1995,9.81
1996,0.97
1997,3.21
2000,4.82
2001,0.78
2002,3.36
2003,3.47
2004,13.68
2005,11.01
2006,14.69
2007,15.73
2008,6.19
2009,2.89
2010,3.54
2011,7.23
