year,ROA (%)
1998,8.92
1999,6.29
2000,-0.28
2001,-6.16
2002,-7.52
2003,-0.50
2004,-5.59
2005,-13.64
2006,-4.24
2007,-2.01
2008,2.67
2009,-1.41
2010,1.24
2011,3.50
