year,ROA (%)
1998,7.84
1999,11.70
2000,16.97
2002,6.59
2003,6.54
2004,6.48
2005,8.06
2006,9.67
2007,8.57
2008,4.19
2009,7.01
2010,9.41
2011,7.90
