year,ROA (%)
1998,17.94
1999,9.91
2000,12.69
2001,8.72
2002,6.18
2003,3.19
2004,-2.62
2005,1.02
2006,0.94
2007,1.25
2008,-0.96
2009,-0.68
2010,4.29
2011,7.44
