year,ROA (%)
1993,16.07
1994,14.40
1995,10.57
1996,10.37
2000,5.37
2001,5.59
2002,9.28
2003,8.43
2004,9.27
2005,11.43
2006,12.47
2007,10.28
2008,6.23
2009,5.56
2010,10.02
2011,10.76
