year,ROA (%)
1993,7.39
1994,11.26
1995,6.93
1996,5.80
1997,3.93
1998,3.80
1999,3.86
2000,4.59
2001,3.70
2002,5.26
2003,7.02
2004,7.29
2005,7.60
2006,6.16
2007,5.94
2008,4.29
2009,3.58
2010,4.52
2011,5.76
