year,ROA (%)
1990,8.72
1991,8.35
1992,6.76
1993,6.45
1994,4.53
1995,4.43
1996,4.03
1997,4.69
1998,3.67
2000,2.69
2001,0.54
2002,2.01
2003,2.95
2004,3.53
2005,1.06
2006,4.32
2007,5.75
2008,4.67
2009,4.39
2010,8.31
2011,3.97
