year,ROA (%)
1990,7.49
1991,8.98
1992,4.03
1993,1.97
1994,3.28
1995,6.26
2004,2.00
2005,7.27
2006,8.74
2007,9.73
2008,7.18
2009,8.46
2010,7.38
2011,6.65
