year,ROA (%)
1997,6.90
1998,17.10
1999,19.30
2000,14.40
2001,9.30
2002,11.30
2003,6.90
2004,8.60
2005,8.90
2006,9.42
2007,11.00
2008,2.16
2009,3.58
2010,16.77
2011,7.61
