year,ROA (%)
1996,8.60
1997,12.70
1998,12.50
1999,10.80
2000,19.40
2001,14.20
2002,12.80
2003,16.60
2004,19.20
2005,20.40
2006,26.00
2007,28.60
2008,26.60
2009,23.00
2010,29.90
2011,31.50
