year,ROA (%)
1998,20.02
1999,26.88
2000,17.50
2001,15.02
2002,13.48
2003,6.96
2004,1.90
2005,1.65
2006,9.23
2007,6.74
2008,-0.59
2009,0.75
2010,0.44
2011,4.25
