year,ROA (%)
1998,4.37
1999,10.68
2000,10.94
2001,9.47
2002,8.05
2003,6.22
2004,5.74
2005,2.46
2006,6.73
2007,7.93
2008,2.86
2009,4.07
2010,8.60
2011,7.44
