year,ROA (%)
1990,0.45
1991,-14.15
1992,-9.17
1993,-8.32
1994,4.85
1995,5.75
1996,2.50
1997,16.23
1998,0.67
1999,-7.21
2000,-10.65
2001,-11.74
2002,-14.65
2003,-6.73
2004,1.50
2005,0.27
2006,6.50
2007,4.96
2008,9.27
2009,9.60
2010,7.99
2011,10.02
