year,ROA (%)
1990,27.57
1991,13.76
1992,10.18
1993,9.80
1994,8.77
1995,4.97
1996,8.03
1997,7.29
1998,6.39
1999,5.57
2000,2.88
2001,-6.77
2002,2.38
2003,4.13
2004,3.24
2005,-1.40
2006,3.96
2007,8.93
2008,-13.32
2009,11.25
2010,2.73
2011,0.08
