year,ROA (%)
1997,18.40
1998,16.39
1999,15.31
2000,19.27
2001,8.46
2003,12.40
2004,12.03
2005,-2.43
2006,10.92
2007,4.46
2008,-0.27
2009,4.23
2010,0.56
2011,1.15
