year,ROA (%)
1990,-2.36
1991,3.38
1992,-3.32
1993,-3.81
1994,4.61
1995,3.75
1996,3.58
1997,4.46
1998,-0.95
1999,0.20
2000,-4.77
2001,1.92
2002,11.00
2003,-1.83
2004,-2.33
2005,-0.78
2006,2.52
2007,-1.55
2008,-2.48
2009,-0.93
2010,7.10
2011,23.38
