year,ROA (%)
1990,3.41
1991,4.03
1992,4.70
1993,7.87
1994,9.01
1995,6.52
1996,2.91
1997,2.75
1998,0.82
1999,5.75
2000,4.01
2001,3.20
2002,3.39
2003,8.61
2004,7.73
2005,4.75
2006,3.73
2007,3.61
2008,-0.27
2009,5.77
2010,3.91
2011,5.08
