year,ROA (%)
1998,6.50
1999,6.74
2000,6.05
2001,13.91
2002,11.63
2003,6.16
2004,1.95
2005,3.57
2006,5.37
2007,16.87
2008,17.68
2009,15.29
2010,16.65
2011,16.20
