year,ROA (%)
1997,24.44
1998,14.97
1999,26.83
2000,28.25
2001,16.14
2002,10.55
2003,14.46
2004,11.91
2005,8.00
2006,5.81
2007,11.07
2008,3.49
2009,6.14
2010,9.98
2011,6.74
