year,ROA (%)
1999,3.61
2000,4.91
2001,6.49
2002,5.42
2003,7.22
2004,12.21
2005,12.01
2006,10.30
2007,14.29
2008,5.91
2009,11.66
2010,4.35
2011,3.39
