year,ROA (%)
1990,26.00
1991,8.04
1992,-2.66
1993,8.74
1994,7.31
1995,5.58
1996,11.87
1998,18.20
2000,13.80
2001,10.00
2002,10.85
2003,11.47
2004,6.24
2005,7.70
2006,6.45
2007,8.82
2008,8.32
2009,8.84
2010,7.96
2011,4.14
