year,ROA (%)
1990,6.40
1991,8.10
1992,5.70
1993,7.60
1994,7.20
1995,3.40
1996,7.50
1997,6.30
1998,3.50
1999,5.30
2000,7.60
2001,0.30
2002,-1.50
2003,1.30
2004,4.60
2005,3.00
2006,1.90
2007,4.10
2008,1.00
2009,4.50
2010,5.40
2011,4.11
