year,ROA (%)
1998,1.50
1999,5.42
2000,10.18
2001,11.24
2002,9.82
2003,9.85
2004,13.50
2005,19.85
2006,22.60
2007,23.68
2008,13.03
2009,12.79
2010,18.25
2011,13.19
