year,ROA (%)
1995,7.70
1996,7.40
1997,8.23
2000,5.87
2001,4.78
2002,2.46
2003,2.07
2004,-3.33
2005,3.30
2006,4.30
2007,11.23
2008,11.56
2009,7.15
2010,5.04
2011,2.10
