year,ROA (%)
1990,21.99
1991,13.74
1992,9.85
1993,9.57
1994,15.11
1995,5.53
1996,7.96
1997,10.37
1998,6.29
1999,3.85
2000,3.98
2001,-1.35
2002,-3.16
2003,1.41
2004,0.32
2005,0.72
2006,5.25
2007,3.41
2008,1.38
2009,2.30
2010,3.96
2011,10.08
