year,ROA (%)
1997,10.80
1998,24.79
1999,29.44
2000,20.06
2001,16.21
2002,11.08
2003,3.14
2004,0.47
2005,0.47
2006,0.69
2007,6.40
2008,-14.01
2009,-12.01
2010,6.60
2011,11.03
