year,ROA (%)
1996,5.56
1997,6.32
1998,4.23
1999,12.11
2000,-11.89
2001,1.41
2002,11.00
2003,0.00
2004,-27.44
2005,13.96
2006,16.68
2007,12.91
2008,4.08
2009,16.04
2010,13.89
2011,9.81
