year,ROA (%)
1997,4.43
1998,6.15
1999,5.78
2000,3.71
2001,-2.04
2002,3.98
2003,4.11
2004,7.65
2005,8.03
2006,14.57
2007,7.23
2008,3.98
2009,5.33
2010,0.80
2011,4.85
