year,ROA (%)
1991,7.38
1992,6.82
1993,7.25
1994,5.80
1995,4.20
1997,1.01
1998,2.89
1999,0.23
2000,1.44
2001,1.75
2002,1.52
2003,2.70
2004,4.86
2005,3.38
2006,2.11
2007,3.13
2008,-0.04
2009,-0.59
2010,3.52
2011,2.35
