year,ROA (%)
1998,5.49
1999,11.87
2000,21.89
2001,13.50
2002,12.57
2003,10.57
2004,7.90
2005,7.50
2006,7.70
2007,9.26
2008,4.64
2009,5.45
2010,9.74
2011,12.97
