year,ROA (%)
1998,8.00
2000,5.87
2001,7.51
2002,15.17
2003,16.05
2004,16.23
2005,18.93
2006,16.41
2007,18.17
2008,16.05
2009,16.21
2010,16.24
2011,3.72
