year,ROA (%)
1998,1.75
1999,4.42
2000,9.24
2001,10.47
2002,8.23
2003,13.09
2004,13.99
2005,12.94
2006,15.65
2007,8.60
2008,6.76
2009,1.85
2010,7.58
2011,6.43
