year,ROA (%)
1996,8.28
1997,7.30
1998,6.97
1999,6.63
2000,5.65
2001,5.85
2002,3.52
2003,3.96
2004,5.08
2005,4.60
2006,5.01
2007,7.62
2008,8.90
2009,8.54
2010,9.82
2011,8.44
